Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
0.0,true,-1,366.0,-1.0,-1.0,9084,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,12244,1.0,0.0
0.0,true,-1,430.0,-1.0,-1.0,9192,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8927,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8562,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,12329,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,6400,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,7693,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,10093,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,8479,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8190,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,8243,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8675,1.0,0.0
0.0,true,-1,534.0,-1.0,-1.0,13015,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,10610,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7011,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,7491,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,7098,1.0,0.0
0.0,true,-1,508.0,-1.0,-1.0,13225,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9206,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,10252,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,7263,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,10036,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,13026,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,10250,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,8375,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,9280,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,7884,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,10896,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,8683,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,8316,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8443,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,7775,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,12202,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,8157,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,8515,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,9123,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,11674,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8446,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,11556,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,9110,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,10581,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,9708,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,10215,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7606,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9739,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,9114,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,5781,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,6417,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,10505,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9510,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,9538,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,8508,1.0,0.0
0.0,true,-1,278.0,-1.0,-1.0,8045,1.0,0.0
0.0,true,-1,458.0,-1.0,-1.0,11993,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,9792,1.0,0.0
0.0,true,-1,276.0,-1.0,-1.0,10682,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,13009,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,9886,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,8851,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,7127,1.0,0.0
0.0,true,-1,442.0,-1.0,-1.0,10702,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,8332,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,8750,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7782,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,8676,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,9182,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9606,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,7609,1.0,0.0
0.0,true,-1,546.0,-1.0,-1.0,14767,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,10977,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9441,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,7580,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,8140,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9151,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,12803,1.0,0.0
0.0,true,-1,480.0,-1.0,-1.0,16125,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,10560,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9325,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,8274,1.0,0.0
0.0,true,-1,458.0,-1.0,-1.0,11693,1.0,0.0
0.0,true,-1,286.0,-1.0,-1.0,8375,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,8871,1.0,0.0
0.0,true,-1,414.0,-1.0,-1.0,10711,1.0,0.0
0.0,true,-1,486.0,-1.0,-1.0,13435,1.0,0.0
0.0,true,-1,464.0,-1.0,-1.0,14369,1.0,0.0
0.0,true,-1,430.0,-1.0,-1.0,10343,1.0,0.0
0.0,true,-1,272.0,-1.0,-1.0,7801,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,7102,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,8942,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,10018,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,10062,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7550,1.0,0.0
0.0,true,-1,284.0,-1.0,-1.0,7482,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,11155,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,10384,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,7820,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9192,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,10863,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8638,1.0,0.0
0.0,true,-1,396.0,-1.0,-1.0,10156,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,10126,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,8630,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,7906,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,9152,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,9341,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,8593,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,8342,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,9418,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,9744,1.0,0.0
0.0,true,-1,458.0,-1.0,-1.0,10219,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,6236,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,8323,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,10915,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,9150,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,8345,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,9252,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8974,1.0,0.0
0.0,true,-1,462.0,-1.0,-1.0,11934,1.0,0.0
0.0,true,-1,414.0,-1.0,-1.0,9443,1.0,0.0
0.0,true,-1,272.0,-1.0,-1.0,5501,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,8231,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,7471,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8360,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,8947,1.0,0.0
0.0,true,-1,298.0,-1.0,-1.0,7493,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9176,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8146,1.0,0.0
0.0,true,-1,462.0,-1.0,-1.0,12443,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,7617,1.0,0.0
0.0,true,-1,414.0,-1.0,-1.0,11318,1.0,0.0
0.0,true,-1,452.0,-1.0,-1.0,12627,1.0,0.0
0.0,true,-1,646.0,-1.0,-1.0,20592,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,7424,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,6466,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,9082,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,7887,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,8488,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,9814,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,12079,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,9971,1.0,0.0
0.0,true,-1,440.0,-1.0,-1.0,10285,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,9280,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,9873,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,7772,1.0,0.0
0.0,true,-1,402.0,-1.0,-1.0,10268,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,9558,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9444,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,9891,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,8854,1.0,0.0
0.0,true,-1,452.0,-1.0,-1.0,13000,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,12779,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,9752,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,11145,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,12333,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,9202,1.0,0.0
0.0,true,-1,272.0,-1.0,-1.0,7390,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,9874,1.0,0.0
0.0,true,-1,428.0,-1.0,-1.0,10310,1.0,0.0
0.0,true,-1,468.0,-1.0,-1.0,11166,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,9825,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8146,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8883,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,9459,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,10108,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,9414,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,9193,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8036,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,7563,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7551,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,8755,1.0,0.0
0.0,true,-1,402.0,-1.0,-1.0,11658,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,10372,1.0,0.0
0.0,true,-1,276.0,-1.0,-1.0,7273,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,12300,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,7528,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,7479,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,9696,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8517,1.0,0.0
0.0,true,-1,294.0,-1.0,-1.0,8408,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,9328,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,10169,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9358,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,8335,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,6829,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,9326,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,8023,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,10000,1.0,0.0
0.0,true,-1,268.0,-1.0,-1.0,8651,1.0,0.0
0.0,true,-1,282.0,-1.0,-1.0,7957,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,7915,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,7674,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,8863,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8177,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,11173,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,9390,1.0,0.0
0.0,true,-1,310.0,-1.0,-1.0,7275,1.0,0.0
0.0,true,-1,424.0,-1.0,-1.0,10268,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8760,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,9139,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,6880,1.0,0.0
0.0,true,-1,334.0,-1.0,-1.0,7878,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,10735,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,8722,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,6772,1.0,0.0
0.0,true,-1,302.0,-1.0,-1.0,7491,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,10499,1.0,0.0
0.0,true,-1,492.0,-1.0,-1.0,14383,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,8957,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,11281,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,8643,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,12262,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,7615,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,10703,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,6290,1.0,0.0
0.0,true,-1,648.0,-1.0,-1.0,17859,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,8307,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,9920,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,11421,1.0,0.0
0.0,true,-1,264.0,-1.0,-1.0,6139,1.0,0.0
0.0,true,-1,358.0,-1.0,-1.0,11573,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,5748,1.0,0.0
0.0,true,-1,460.0,-1.0,-1.0,12419,1.0,0.0
0.0,true,-1,556.0,-1.0,-1.0,14340,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,7514,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,8426,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,11827,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,9922,1.0,0.0
0.0,true,-1,470.0,-1.0,-1.0,10251,1.0,0.0
0.0,true,-1,320.0,-1.0,-1.0,9271,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,11741,1.0,0.0
0.0,true,-1,502.0,-1.0,-1.0,12042,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,10281,1.0,0.0
0.0,true,-1,532.0,-1.0,-1.0,17085,1.0,0.0
0.0,true,-1,438.0,-1.0,-1.0,18440,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,8488,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,7086,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,9937,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,9727,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7795,1.0,0.0
0.0,true,-1,354.0,-1.0,-1.0,9360,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,8709,1.0,0.0
0.0,true,-1,538.0,-1.0,-1.0,13860,1.0,0.0
0.0,true,-1,308.0,-1.0,-1.0,8116,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,10252,1.0,0.0
0.0,true,-1,394.0,-1.0,-1.0,10190,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,7697,1.0,0.0
0.0,true,-1,484.0,-1.0,-1.0,13894,1.0,0.0
0.0,true,-1,452.0,-1.0,-1.0,10742,1.0,0.0
0.0,true,-1,346.0,-1.0,-1.0,8448,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8441,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,8917,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8967,1.0,0.0
0.0,true,-1,480.0,-1.0,-1.0,10749,1.0,0.0
0.0,true,-1,488.0,-1.0,-1.0,8326,1.0,0.0
0.0,true,-1,486.0,-1.0,-1.0,10321,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,10576,1.0,0.0
0.0,true,-1,370.0,-1.0,-1.0,10320,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,11585,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9343,1.0,0.0
0.0,true,-1,454.0,-1.0,-1.0,10163,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9086,1.0,0.0
0.0,true,-1,268.0,-1.0,-1.0,6927,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,8420,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,7951,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,8785,1.0,0.0
0.0,true,-1,578.0,-1.0,-1.0,16869,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,8973,1.0,0.0
0.0,true,-1,482.0,-1.0,-1.0,12412,1.0,0.0
0.0,true,-1,448.0,-1.0,-1.0,10276,1.0,0.0
0.0,true,-1,594.0,-1.0,-1.0,17609,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,8587,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,8051,1.0,0.0
0.0,true,-1,496.0,-1.0,-1.0,10142,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,9948,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,9090,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,9275,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,10559,1.0,0.0
0.0,true,-1,426.0,-1.0,-1.0,10896,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,9134,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,6508,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,7377,1.0,0.0
0.0,true,-1,364.0,-1.0,-1.0,8621,1.0,0.0
0.0,true,-1,440.0,-1.0,-1.0,12044,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,9191,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,9781,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,7828,1.0,0.0
0.0,true,-1,338.0,-1.0,-1.0,9895,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8779,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,11232,1.0,0.0
0.0,true,-1,538.0,-1.0,-1.0,11534,1.0,0.0
0.0,true,-1,330.0,-1.0,-1.0,9436,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,8852,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,6081,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,11131,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,12167,1.0,0.0
0.0,true,-1,498.0,-1.0,-1.0,14020,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,8390,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,10039,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,10798,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,8294,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,8944,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,10995,1.0,0.0
0.0,true,-1,282.0,-1.0,-1.0,8877,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,11290,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,7051,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,7219,1.0,0.0
0.0,true,-1,390.0,-1.0,-1.0,9531,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,8131,1.0,0.0
0.0,true,-1,398.0,-1.0,-1.0,10391,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,6528,1.0,0.0
0.0,true,-1,388.0,-1.0,-1.0,11834,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,8882,1.0,0.0
0.0,true,-1,384.0,-1.0,-1.0,8953,1.0,0.0
0.0,true,-1,316.0,-1.0,-1.0,5862,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,9810,1.0,0.0
0.0,true,-1,356.0,-1.0,-1.0,8736,1.0,0.0
0.0,true,-1,342.0,-1.0,-1.0,7353,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,9947,1.0,0.0
0.0,true,-1,496.0,-1.0,-1.0,15425,1.0,0.0
0.0,true,-1,360.0,-1.0,-1.0,12579,1.0,0.0
0.0,true,-1,306.0,-1.0,-1.0,6813,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,11856,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8290,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,9528,1.0,0.0
0.0,true,-1,400.0,-1.0,-1.0,13409,1.0,0.0
0.0,true,-1,520.0,-1.0,-1.0,14030,1.0,0.0
0.0,true,-1,290.0,-1.0,-1.0,9089,1.0,0.0
0.0,true,-1,376.0,-1.0,-1.0,8116,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,10157,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7740,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,10646,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,7567,1.0,0.0
0.0,true,-1,406.0,-1.0,-1.0,11174,1.0,0.0
0.0,true,-1,404.0,-1.0,-1.0,12959,1.0,0.0
0.0,true,-1,412.0,-1.0,-1.0,7949,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,8440,1.0,0.0
0.0,true,-1,292.0,-1.0,-1.0,8442,1.0,0.0
0.0,true,-1,288.0,-1.0,-1.0,7590,1.0,0.0
0.0,true,-1,382.0,-1.0,-1.0,10936,1.0,0.0
0.0,true,-1,482.0,-1.0,-1.0,13893,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,8344,1.0,0.0
0.0,true,-1,312.0,-1.0,-1.0,7071,1.0,0.0
0.0,true,-1,324.0,-1.0,-1.0,8404,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,8974,1.0,0.0
0.0,true,-1,326.0,-1.0,-1.0,7358,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,6725,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,9434,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,10489,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8270,1.0,0.0
0.0,true,-1,348.0,-1.0,-1.0,6946,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,7298,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,6453,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,10001,1.0,0.0
0.0,true,-1,380.0,-1.0,-1.0,7932,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,10880,1.0,0.0
0.0,true,-1,372.0,-1.0,-1.0,9324,1.0,0.0
0.0,true,-1,416.0,-1.0,-1.0,10292,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,14429,1.0,0.0
0.0,true,-1,480.0,-1.0,-1.0,11815,1.0,0.0
0.0,true,-1,466.0,-1.0,-1.0,9892,1.0,0.0
0.0,true,-1,314.0,-1.0,-1.0,6562,1.0,0.0
0.0,true,-1,474.0,-1.0,-1.0,10231,1.0,0.0
0.0,true,-1,264.0,-1.0,-1.0,7476,1.0,0.0
0.0,true,-1,520.0,-1.0,-1.0,12374,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,9907,1.0,0.0
0.0,true,-1,374.0,-1.0,-1.0,12073,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,7435,1.0,0.0
0.0,true,-1,410.0,-1.0,-1.0,9519,1.0,0.0
0.0,true,-1,444.0,-1.0,-1.0,10460,1.0,0.0
0.0,true,-1,282.0,-1.0,-1.0,7896,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,8769,1.0,0.0
0.0,true,-1,434.0,-1.0,-1.0,12724,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,6619,1.0,0.0
0.0,true,-1,304.0,-1.0,-1.0,8182,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,6804,1.0,0.0
0.0,true,-1,544.0,-1.0,-1.0,12978,1.0,0.0
0.0,true,-1,300.0,-1.0,-1.0,6383,1.0,0.0
0.0,true,-1,340.0,-1.0,-1.0,10226,1.0,0.0
0.0,true,-1,368.0,-1.0,-1.0,10908,1.0,0.0
0.0,true,-1,508.0,-1.0,-1.0,9621,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,9027,1.0,0.0
0.0,true,-1,386.0,-1.0,-1.0,7437,1.0,0.0
0.0,true,-1,328.0,-1.0,-1.0,7089,1.0,0.0
0.0,true,-1,280.0,-1.0,-1.0,6716,1.0,0.0
0.0,true,-1,332.0,-1.0,-1.0,10020,1.0,0.0
0.0,true,-1,378.0,-1.0,-1.0,12065,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,9652,1.0,0.0
0.0,true,-1,576.0,-1.0,-1.0,16525,1.0,0.0
0.0,true,-1,270.0,-1.0,-1.0,7889,1.0,0.0
0.0,true,-1,286.0,-1.0,-1.0,9635,1.0,0.0
0.0,true,-1,420.0,-1.0,-1.0,12246,1.0,0.0
0.0,true,-1,446.0,-1.0,-1.0,9407,1.0,0.0
0.0,true,-1,362.0,-1.0,-1.0,9503,1.0,0.0
0.0,true,-1,408.0,-1.0,-1.0,10209,1.0,0.0
0.0,true,-1,344.0,-1.0,-1.0,9099,1.0,0.0
0.0,true,-1,392.0,-1.0,-1.0,9637,1.0,0.0
0.0,true,-1,366.0,-1.0,-1.0,8537,1.0,0.0
0.0,true,-1,474.0,-1.0,-1.0,11092,1.0,0.0
0.0,true,-1,434.0,-1.0,-1.0,11352,1.0,0.0
0.0,true,-1,350.0,-1.0,-1.0,8763,1.0,0.0
0.0,true,-1,296.0,-1.0,-1.0,7799,1.0,0.0
0.0,true,-1,352.0,-1.0,-1.0,8999,1.0,0.0
0.0,true,-1,418.0,-1.0,-1.0,10913,1.0,0.0
0.0,true,-1,456.0,-1.0,-1.0,10572,1.0,0.0
0.0,true,-1,464.0,-1.0,-1.0,12729,1.0,0.0
0.0,true,-1,336.0,-1.0,-1.0,7826,1.0,0.0
0.0,true,-1,432.0,-1.0,-1.0,9973,1.0,0.0
0.0,true,-1,422.0,-1.0,-1.0,11320,1.0,0.0
